label,ns,ne,nw,nh,nk,na,nf,se,sw,sh,sk,sa,sf,ew,eh,ek,ea,ef,wh,wk,wa,wf,hk,ha,hh,hf,ka,kh,kf,ah,af
high,3.515871089,2.256683997,8.551689806,36.38112415,19.80126821,34.66148321,34.44499853,3.130458998,6.834126137,39.25242117,22.54998999,37.5158184,37.59639721,6.353851854,36.13583838,19.42568224,34.3973523,34.5646707,37.74614853,21.30646724,35.99656399,37.15177075,19.9383843,34.91934301,36.66568741,5.647663693,14.98326177,16.72802806,15.89741163,1.752380035,5.52715558
high,3.307369172,1.321416944,4.045681838,34.82440594,15.76548264,32.34218335,33.53652271,4.052727359,4.237008442,37.6849503,18.48755111,35.18595725,36.65465822,3.263955268,33.72768004,14.59854353,31.23695477,32.60359093,34.2636945,15.04821782,31.75174776,33.76122626,17.72039549,34.44545,36.95399992,6.308931863,16.72542686,19.23360492,19.03411117,2.5130225,6.473083785
high,8.135515082,5.412597858,8.332706814,39.53412518,15.32749793,36.97970128,35.00840056,3.179790659,4.540577311,47.38037513,22.87917108,44.77355267,43.13936062,3.583895297,44.94285182,20.64389482,42.38139839,40.31376146,47.60528933,23.63668058,45.10378023,42.40375927,34.5452105,56.47685809,59.10964562,9.818215383,21.93266417,24.57837935,21.9152391,2.732624237,9.58690196
high,2.764866733,2.608334712,5.791042473,33.95391894,15.06168724,31.5431235,32.52768518,5.031006771,7.127270131,36.71468009,17.8251619,34.30306474,35.26552191,3.812582736,31.93084863,13.14004863,29.51421954,30.88806198,32.30416434,14.19449885,29.90235264,32.05791337,16.61538309,33.05077549,35.46603894,6.477934577,16.49183406,18.8984176,17.88970559,2.416976574,6.36067043
high,3.245166174,0.462348059,2.228907193,33.21755377,14.48239265,30.96151784,31.14502845,3.685128983,1.887914113,36.17433832,17.27623477,33.90725434,34.30368787,2.531126515,32.75795491,14.03526177,30.50245796,30.68465408,34.38814523,15.45153249,32.11749094,32.66653861,18.76335849,35.47510915,37.75177136,6.44289057,16.71303499,18.98937426,18.12415413,2.276853512,6.210989208
high,7.680381139,0.334334404,2.79990152,27.9037782,6.519271419,25.25388614,27.57301158,7.421145045,5.184487365,35.08206469,13.35427299,32.41064497,35.18360184,2.649327541,28.22662182,6.853508794,25.57789916,27.86379795,29.9441579,8.228267588,27.2757406,30.01857972,23.68920926,42.71411942,45.38719139,6.780249823,19.05742172,21.72827684,22.23046237,2.673076741,7.197382913
high,6.874611879,4.459860632,6.228798845,27.21084023,6.981537763,24.70473118,30.50495692,2.830992645,1.893030841,33.78459995,12.63446851,31.29970169,36.66234494,1.769157292,30.99337108,9.803481604,28.51525227,33.83144007,32.52126029,11.20070457,30.05723482,35.19258544,23.248925,42.21008916,44.64278837,5.83576066,18.9639396,21.39447462,24.02818855,2.514857723,7.546790641
high,8.943809433,4.077173136,6.627249176,42.39520283,15.56930782,39.43214319,40.17326603,5.821793442,5.137058705,51.33021724,24.40713024,48.37019411,48.87257851,2.575821977,45.84064065,18.80398626,42.90061261,43.12217348,47.79137847,20.73123143,44.87409925,44.7286971,27.95243355,52.06074678,54.99950516,8.098368336,24.14292361,27.06296501,24.64999858,2.9814468,7.914404695
high,1.595029067,3.645266594,5.065180447,38.87477618,22.41285251,36.56865707,35.79909453,4.291142607,4.09378705,39.49535631,23.05451845,37.17422208,36.61549391,4.393036327,35.27987382,18.82209499,32.96701508,32.32835338,37.14745143,20.934559,34.80708392,34.77937469,18.58340939,32.72272603,35.03775348,5.664807104,14.15913948,16.46192851,13.89769839,2.341931466,5.08553328
high,1.73613755,4.40518284,8.435356606,16.04527626,14.9596141,15.33603924,13.13496143,5.737378485,9.768647983,14.38710579,13.28581428,13.68173828,11.39955786,4.04452496,19.96852198,18.83286359,19.27506813,16.53659963,23.85660147,22.70347479,23.17335423,20.20133607,0.836669969,1.036725029,0.958215084,4.700144151,0.678825933,1.187931721,3.624718986,0.715768037,4.30236888
high,5.863121342,6.514892611,15.19430184,28.2547061,30.76170212,27.75469028,23.73309955,12.33187807,20.89714869,22.40851845,24.92089226,21.90273639,18.02801745,8.737591097,34.74021926,37.2526695,34.23258872,30.24548688,43.22978058,45.75290962,42.70309549,38.90338429,8.375951348,11.43682657,10.90031483,5.649390364,3.080828451,2.526091243,7.738330656,0.609780916,5.451258517
high,6.79189153,6.004681106,8.625223695,26.32011741,3.790724385,23.54757672,27.81318582,2.38663224,4.83836291,33.0331214,9.90215408,30.28013787,34.13304575,3.13372128,31.64948922,8.408835572,28.94225524,32.37710644,33.04754533,10.15439743,30.42567411,33.15579523,23.38103401,43.88061199,46.6137877,6.520359008,20.53364087,23.24305259,24.26850569,2.816779463,7.803045235
high,3.997314594,0.697368656,3.504197656,35.40901531,19.07273705,33.24968615,32.80298677,3.524405214,0.965579699,39.19906692,22.85761262,37.02349206,36.74464292,3.170285343,36.04645631,19.71654123,33.8911848,33.38682596,38.41560847,22.08317479,36.23419166,36.0558109,18.40391989,32.55178046,34.73366021,5.835086935,14.17756668,16.34387348,14.42342066,2.208983726,5.544894853
high,3.291730937,9.714500064,19.91930718,23.62217446,26.65532483,22.28171104,15.780116,12.9739307,22.88407162,20.47586314,23.41926968,19.1507596,12.55469853,11.11265898,32.65870723,35.96077625,31.29099368,25.13972694,40.31336062,44.01798713,38.9606765,33.72969728,10.42196678,15.57178572,14.27000961,8.061767358,5.186363577,3.962002869,10.87592797,1.371614104,6.81918997
high,2.61442429,8.242949635,16.70128833,25.19629972,27.83044204,24.72394204,20.49270777,10.64078265,19.11162709,22.65951882,25.28024086,22.19453177,17.88144537,8.472822789,33.26231953,35.86006013,32.80620516,28.20504969,41.70049757,44.28157064,41.25048393,36.50817358,6.131867847,9.314303418,8.808038189,6.249347961,3.200928649,2.682820271,8.287379456,0.536964428,6.03890308
high,1.353617531,10.17120499,17.89784745,23.42386332,23.97760286,23.14377956,15.96560555,11.52482217,19.2510991,22.11252559,22.63289346,21.83530847,14.64134176,7.732925567,33.38099283,34.10376497,33.08736458,26.0117101,41.06639638,41.83432026,40.76878902,33.7292507,14.63607749,16.79817787,16.46365089,7.5044781,3.312656689,3.088569337,8.188627211,0.334562435,7.244653219
high,2.587517279,1.862886719,5.832417764,36.83498964,18.55083756,34.16479206,35.08732594,3.688469773,5.571616247,39.07154166,20.78935808,36.39287303,37.52366297,4.552875157,35.38395792,17.10090846,32.70575656,33.88552172,35.97236168,18.08636732,33.29564272,35.34163676,18.12613353,33.6864905,36.36922807,6.543737886,15.61522078,18.28880625,17.28347507,2.684041214,6.434909231
high,5.892923179,3.337601119,9.407617501,25.25585229,25.18361913,24.29889063,19.65214118,9.00083755,14.83703126,19.60412431,19.36160658,18.66730285,13.86782058,6.074318653,27.84836307,27.99381728,26.87688545,22.43668321,32.68077833,33.16319793,31.70035023,27.63345814,3.608709072,6.680664519,6.459791147,5.947603897,3.139733916,2.851819666,5.558091036,0.980441886,5.118414013
high,2.292343334,2.877514557,7.195233889,16.01175783,15.35259357,15.55433947,12.96542535,5.165692131,9.402941948,13.71964211,13.061202,13.26221312,10.75065628,4.668550561,18.88365475,18.21607347,18.42620574,15.72386434,22.94191174,22.34608368,22.48750816,20.14753086,1.195000067,1.613706374,1.525630068,4.686889603,0.633746268,0.901243647,3.78580603,0.457449223,4.358990701
high,0.165592198,10.07181415,19.88185639,31.2779308,29.85899063,29.95347337,25.38498276,10.14529871,19.9781639,31.22223863,29.81327039,29.89854684,25.30185448,10.07779079,41.30446052,39.81815331,39.97647724,35.43539851,50.67998683,49.02922589,49.34837434,45.22039774,4.354544759,4.404370589,3.226424313,7.698538825,1.66831954,2.321819012,7.901209131,1.331777631,6.759980211
high,1.712665294,5.36921159,6.284472885,39.10872135,23.03325231,37.14348069,36.20355438,5.682073611,5.26962994,39.53078981,23.48636081,37.55124309,36.86384037,4.492126917,33.86345752,17.80830581,31.88744334,31.20289201,35.92820568,20.19751767,33.93203401,33.91062433,19.0151166,33.09704987,35.07262828,5.86731843,14.11472452,16.07566572,13.75117762,1.996503753,5.408553926
high,4.251390661,0.793876368,5.341892096,35.08272407,18.650226,32.61122309,31.87134371,3.537300882,4.589269456,39.27968458,22.84123299,36.79696957,36.12193342,4.690535859,35.75000531,19.31230523,33.27120848,32.59442548,37.57539042,21.33038321,35.04973129,35.03752115,19.61211403,33.56213936,36.04940576,5.660813645,13.96100175,16.4384565,13.78816351,2.533147954,5.098051258
high,1.173152168,2.757229006,7.268600049,17.47912773,15.03970814,16.76150813,13.91378349,3.913878496,8.42913159,16.4321533,13.9514043,15.71572218,12.78976508,4.784899677,20.16015545,17.76404478,19.44210046,16.66398914,23.78847128,21.62792322,23.07837155,20.72544506,1.328643605,3.267152987,3.728549272,4.465875454,2.191134103,2.792623759,1.708450759,0.718055214,3.894870665
high,8.988357561,5.063268239,7.777217362,45.01721148,5.813919604,41.02029119,44.19523687,4.644321009,3.854895133,53.96064487,13.70698617,49.96094108,52.65483676,2.750989189,49.55545874,9.095476227,45.55515544,48.02789095,51.77203034,11.13265051,47.77646276,49.79613467,31.65470343,68.27379518,72.27267644,10.58233245,36.65116444,40.64466222,38.94938702,4.000609878,10.48678716
high,5.366657474,5.253057285,11.03109867,20.21162522,21.59564185,19.61422918,15.04069753,10.01046604,13.83051872,15.01617423,16.30532392,14.43509717,9.719868643,7.040447989,23.82478913,25.43271369,23.20547377,19.11138575,24.19875302,26.08591492,23.58854481,20.66623314,3.053165258,5.597029239,5.062888708,5.524408507,2.558152339,2.00982483,6.597033983,0.622756169,5.01959056
high,1.31285042,10.27828326,17.91998686,22.91939323,25.00278821,22.44208729,15.99147432,11.51658349,19.1524791,21.68847553,23.7531209,21.21726378,14.70456454,7.641963174,33.19702309,35.26970439,32.72036786,26.18007307,40.83766213,42.90320468,40.36191423,33.78183651,12.78931874,15.50208065,14.98177529,7.510937155,2.849073984,2.298104727,9.278216429,0.551909923,7.158917593
high,1.939824401,3.048908826,3.78824161,37.78655068,21.28312701,35.58148734,35.10790447,4.940769231,4.15383526,39.61329079,23.1155351,37.40130939,37.01333811,4.294864779,34.74471159,18.24136853,32.54234222,32.07284764,36.84754302,20.50806005,34.61367248,34.77557571,18.65378028,32.95112392,35.15693438,5.982121879,14.30273334,16.50352101,14.41452837,2.238573352,5.604459769
high,8.655084221,4.508059432,7.041766011,45.45599591,5.987713192,41.49582459,46.28012423,4.872893974,4.578449366,54.09871803,13.6965416,50.13834987,54.57444807,2.660282744,49.50710777,8.848382237,45.54965512,49.73181277,51.33342376,10.41658559,47.3868255,51.05744626,31.19828171,68.14926686,72.10093293,10.36725281,36.98094318,40.92376821,40.88393523,3.960370011,11.02168014
high,3.669769207,1.86348009,5.30423193,19.20246846,8.378906955,17.73435404,18.60961496,2.163143118,3.125078574,22.81421829,11.98779867,21.33744319,22.27818076,3.474792209,20.71251447,9.899444942,19.23058434,20.27436718,23.17650978,12.5730273,21.68214781,23.07016444,11.084777,20.43673897,21.90067711,3.128111658,9.35612178,10.82801679,10.49811104,1.494446631,3.346436721
high,7.926541424,1.530581446,2.913547811,27.50852235,6.080832285,25.27366824,26.95502112,6.456190988,5.10570374,35.06970163,13.69051124,32.83178224,34.85290943,1.38720072,28.78782414,7.332213486,26.54992947,28.39774101,30.03675596,8.605933966,27.79813293,29.7516859,24.0181356,43.19928144,45.43767224,6.458521843,19.21947992,21.45695016,21.29510395,2.238636466,6.534807414
high,3.508949705,12.96641401,26.41098772,38.22069292,38.80394398,37.16136299,33.15990795,16.36094087,29.35780309,35.00368722,35.39474683,33.93789821,30.32298764,14.6307592,51.12865485,51.75309328,50.07520762,45.65021736,64.24213719,63.97592335,63.16993052,59.57065293,10.46010411,15.57402606,15.12273911,8.527823634,5.870929121,5.91394654,13.63479138,1.074206572,8.017363908
high,5.051770229,7.228432877,15.94152208,29.25287454,31.55871961,28.54855829,25.01295098,12.20868459,20.76867636,24.39751533,26.75825183,23.67835753,20.53663748,8.810573187,36.47709156,38.77061502,35.77483138,32.10773378,45.15541587,47.4871403,44.44118644,40.90966977,6.396707021,9.568316453,8.818972999,6.295446012,3.2982538,2.535522707,7.588856612,0.76355741,6.022001044
high,9.860080741,5.536219582,8.550361413,43.953238,7.491634828,39.94565483,45.79211808,5.57001112,5.634047732,53.65281065,14.57520308,49.65200107,54.89084632,3.138160072,48.36905476,9.006339076,44.38177003,49.35597066,50.18680839,10.20744214,46.23163322,50.58250856,32.87446409,68.91228157,72.87407555,9.456231491,36.10452224,40.03804899,40.45613415,4.008304474,10.7361946
high,5.678377526,5.042955083,10.44486124,20.81139916,21.89980418,20.10610313,15.41500457,10.0067319,13.31184497,15.28376599,16.28760476,14.59826342,9.776586167,6.584213936,24.14044498,25.4402464,23.40623984,19.17534847,24.20353465,25.77374927,23.47111964,20.32111683,3.098915819,5.485942684,4.850799916,5.696815515,2.394767563,1.755085687,6.520298397,0.740874325,5.096276209
high,6.39738835,13.41063799,29.72358965,38.36915929,42.14598087,37.47981332,31.94589727,17.12893003,31.96360656,34.98593301,37.64040944,34.07111179,29.93822717,16.65916872,51.61319554,54.75595607,50.71271713,45.35057436,66.92783399,68.78542806,66.01093825,61.50659833,11.32256432,19.63259188,19.24002259,9.495254498,8.725146176,8.564701948,17.60070629,0.91885364,9.028957851
high,3.870663881,11.00933486,21.44886787,32.05151701,35.23493113,31.30298816,27.56641604,14.58288306,24.61487852,29.61583093,32.29385277,28.85318692,26.12106217,10.88886068,42.41557144,46.03438786,41.69032606,36.78087218,53.25982391,56.68213322,52.52861806,47.62792209,9.573361595,15.79641094,15.39061597,9.112282758,6.513988856,6.296481866,15.35172352,0.768802439,8.838455515
high,9.558892691,4.977589931,7.810019275,47.01238323,12.2760518,42.16632623,46.91913365,5.488516184,4.308613702,55.90811381,16.66247101,51.06853192,55.18111581,2.834809525,50.42622414,11.86574672,45.58853875,49.71957539,52.35081445,12.39164256,47.53345424,51.30778212,32.7465154,69.58354099,74.26782412,6.798729726,36.84444951,41.52196415,39.65085323,4.847455019,7.971432374
high,6.408624125,2.865646909,5.962836029,31.10921479,6.48332906,27.883299,35.03261282,3.795060187,3.063984997,37.48738705,12.2952624,34.26834791,41.20165533,3.18239791,33.73854577,8.513311302,30.52763622,37.40716679,36.16472284,10.5888059,32.98990979,39.42431628,25.86015731,48.3119656,51.45093909,7.070985777,22.45256341,25.60396301,28.92941507,3.242755124,9.300504384
high,3.448390565,8.275533175,18.42960267,29.28136007,31.92439855,28.85958402,23.89494946,11.71793846,21.85973762,25.92573506,28.50931264,25.49336051,20.76016972,10.16694941,37.4829257,40.18690204,37.07384529,31.82980411,47.64134947,50.3514233,47.23592431,41.87219861,7.583812694,10.97347391,10.68504999,7.087157255,3.743827803,3.671960731,10.72205811,0.559573611,6.981591963
high,11.4805989,5.804241717,7.911005666,42.56391719,12.6678451,38.9586127,40.44204663,6.336128175,5.35194873,53.95714275,24.00541981,50.33043172,51.86317775,2.167965456,48.25035102,18.43752538,44.66499195,45.70222972,50.18961623,20.47356386,46.62224738,47.38581147,32.1679139,58.48764537,62.11899502,9.637004671,26.32658526,29.95186978,28.69806107,3.664497948,9.813923335
high,3.093730731,1.536811338,4.629447922,15.43948347,5.84524779,14.20258105,15.79987851,2.202026109,3.172311763,18.478679,8.881181496,17.23469597,18.89205543,3.093145834,16.39659929,6.832826862,15.14659244,16.9411005,18.48798624,9.231435963,17.23419444,19.34338071,10.23161853,18.58604294,19.8200485,2.657233941,8.359110207,9.599486616,10.1442262,1.255187275,3.173842832
high,1.699417089,10.75753691,18.54293606,23.43749645,24.10935698,22.94556736,16.52930427,12.29652722,20.09691581,21.90116388,22.58689035,21.40098927,15.13989672,7.801424585,34.18796862,34.86458472,33.6918683,27.24360503,41.98013113,42.6516083,41.48657995,34.97092286,13.79106574,14.99652706,14.48415742,7.545132961,1.352131946,0.797744373,8.050644211,0.555978172,7.179837411
high,3.779404962,9.985979838,20.79489691,31.59110607,35.22747368,30.81973712,26.93331999,13.6973073,24.19199415,28.45241484,31.80901138,27.67721095,24.56135624,11.458544,41.13320318,45.05652714,40.37183234,35.51173493,52.35322845,55.98755767,51.58470299,46.96780778,10.12869095,16.10512346,15.54704781,9.093925629,6.140405583,5.713814621,14.80660296,0.775539769,8.711859777
high,6.015807845,2.407880383,4.712569117,29.20330905,7.407811358,26.74919744,30.83358366,3.749173266,1.798059294,35.21911447,13.3759877,32.7644943,36.72062638,2.307754514,31.53118931,9.642393648,29.08534691,32.97230558,33.80492552,11.88707334,31.36448669,35.11648506,23.26551237,42.72748645,45.17424264,6.648272467,19.5089976,21.93507773,23.44029894,2.480075128,7.725413201
high,2.778643825,1.511240257,5.553228574,37.58903361,18.45573581,35.20939125,35.11832448,3.020302956,5.346388919,40.0635566,20.88346766,37.67905279,37.78585289,4.093191139,37.04949887,17.86671966,34.66453356,34.86330746,37.06382271,18.08166985,34.68714811,35.69202585,18.48275118,35.26486098,37.65087449,6.997997432,16.8002487,19.18601857,17.75047906,2.386227705,6.536333847
high,8.173325029,3.362130781,5.407848684,49.28610904,12.72276701,45.40519057,49.99281594,5.178338026,4.244128086,57.05636438,17.80115941,53.1959818,57.28678662,2.110912273,51.88923712,13.39367482,48.0256652,52.22913864,53.07235205,13.56902575,49.22938905,53.12923638,32.82790636,70.17015274,73.91737871,7.028332018,37.44074892,41.13517008,40.27717045,3.889391778,8.401696524
high,3.436625869,1.346379921,4.250683888,34.70176901,15.57269327,32.22866422,33.11619333,4.080711753,4.288791066,37.6797552,18.41461967,35.18977988,36.35465413,3.376982388,33.67606576,14.46658028,31.19320537,32.27416304,34.3341464,15.07306833,31.83172235,33.55555411,17.70665918,34.5016431,37.00045725,6.189163762,16.79611295,19.29403381,18.73944583,2.502906737,6.229412386
high,4.308351742,8.379124517,18.43154008,24.57711101,29.78085388,24.12567057,19.34208067,12.44632426,22.38152377,20.55377803,25.74025093,20.08982924,15.85014342,10.06539699,32.93725033,38.13774189,32.48167384,27.65652711,42.93102231,48.12136507,42.46925172,37.71848876,10.70130195,16.34537282,15.90276023,7.084289444,5.65609514,5.204937587,11.71906469,0.49134085,6.850168648
high,5.08693278,3.293502282,4.984644271,31.48675213,15.75956052,29.81306743,29.8465816,1.829021199,3.074979645,36.33949439,20.51174655,34.65309394,34.88466728,2.722066461,34.52587758,18.70849956,32.84113027,33.05646042,34.61376091,18.7765104,32.91574155,33.58869945,19.01376647,33.17243174,34.86615884,5.404970599,14.15872456,15.85255409,15.18218351,1.7000263,5.314436124
high,7.86495316,1.236511766,3.09713072,27.85145781,6.432493213,25.22311961,27.23405446,7.146882926,4.780503177,35.3586746,13.62975884,32.70727136,35.08039692,2.422656923,28.91386498,7.63112932,26.2955593,28.10090148,30.84808415,9.221487259,28.20936064,30.33112336,24.15686238,43.17990468,45.83656779,6.935091,19.07753185,21.72936834,21.94074365,2.65670088,7.261826266
high,3.990520779,5.275086705,8.317792033,17.52542052,18.96651066,16.82802723,13.43734927,9.245902726,12.3031542,13.53506314,14.97623916,12.83822434,9.656786247,3.299385987,22.76925528,24.21077795,22.07634408,18.39868535,25.8292931,27.26918979,25.12847796,21.63701694,2.619160069,4.758713706,4.060582119,5.917939252,2.141679087,1.44153141,7.115165175,0.712557214,5.493461785
high,3.361647475,1.439006811,4.300412997,35.80675164,16.52570118,33.33973053,34.2841528,4.180599421,4.634270386,38.7145485,19.33319914,36.23969337,37.44281888,3.367000714,34.61641032,15.27637553,32.14468959,33.26301666,34.94007845,15.59760017,32.46575497,34.20972786,18.43890291,35.35325967,37.82983722,6.169902435,16.91847643,19.39497683,18.82537669,2.476619186,6.081586233
high,2.262770108,2.892450892,6.194829562,39.57120793,19.59216611,36.82834469,36.80707457,4.82258896,6.80591304,41.48355119,21.48274287,38.7344429,38.90096467,4.504976756,36.71399108,16.72254433,33.96836759,34.08104531,35.95703657,16.20443511,33.21000195,34.20924309,18.81819696,36.05651946,38.80833918,6.87410952,17.25180415,20.00086153,18.07184513,2.752656818,6.328244257
high,4.05834404,13.32599753,28.77196866,39.43907741,39.28864609,38.36061468,33.2283355,16.15223696,30.53299134,36.83831029,36.19922212,35.74151916,31.42262855,16.32821022,52.74533134,52.34678761,51.6622618,46.4302995,67.14099884,65.71394876,66.03464784,61.87980936,11.52217145,16.08274041,15.68104773,9.663185163,5.732897697,5.981815687,14.26280344,1.108030696,9.129269478
high,10.28013543,5.668309058,7.423894048,42.10080554,13.66017291,38.90808211,40.6866849,4.806494678,3.599011928,52.31531477,23.2330618,49.12538565,50.49371167,1.819969415,47.53780303,18.44324233,44.34993304,45.69969162,49.06858067,19.76963243,45.88592255,47.02204648,34.22949171,60.72948661,63.88278233,8.065587179,26.54545317,29.67634634,27.2611649,3.193183135,7.940517643
high,1.420244691,3.824491044,5.621162106,38.39380084,22.05351132,36.05749169,35.59997299,4.42075565,4.76780549,39.01863675,22.68153814,36.6684243,36.39816807,4.867107443,34.63038739,18.287813,32.28614255,31.97910544,36.62728786,20.549167,34.25368221,34.64749238,18.25045655,32.24606042,34.59200544,5.603152341,14.0040337,16.3430381,14.14808569,2.374157515,5.155642831
high,3.943308334,2.083767902,8.502534366,35.92384782,19.798521,33.76871747,32.73228199,4.308863065,7.422549132,39.66695747,23.51077041,37.49358892,36.61688569,6.663137384,35.44977411,19.29310116,33.26569341,32.58026109,38.20051973,22.50347154,35.98065788,36.26668968,17.72681143,31.70853206,33.88484166,5.872022293,13.98309626,16.15857676,13.77802317,2.219867246,5.406327365
high,3.973026821,8.248329446,19.84830726,26.30855725,27.91982069,24.87924989,18.42853744,12.11326576,23.19101152,22.48102957,24.01412013,21.05553733,14.47807268,12.3558751,33.64709133,35.49754835,32.22434756,26.264004,41.71931234,43.9871898,40.38794576,35.7721654,10.18747583,13.70938531,12.37367235,8.569693739,3.685628964,2.636435908,9.642417806,1.430119839,7.255177719
high,3.898382117,5.154874614,9.084078572,17.41492179,19.12471182,16.70322834,13.06075713,8.993422874,12.9802141,13.55496265,15.26002644,12.84950918,9.200098251,4.140529406,22.54648119,24.2528582,21.83867409,17.98979775,26.4777126,28.19002078,25.76164813,22.07759539,2.958893809,5.385600072,4.658669597,5.642701687,2.436366295,1.713629064,7.081754571,0.727244738,5.153527064
high,2.223766283,3.531421493,7.532376138,38.12761587,18.65943556,35.40080298,35.8361185,5.333476864,8.166588229,40.05622336,20.57973689,37.32526248,37.92557107,5.111656449,34.72374859,15.24666246,31.99309098,32.66073016,33.79810032,14.86615913,31.08757385,32.7413172,18.08782319,34.83025124,37.5617018,6.44014365,16.74767162,19.47761437,17.87589258,2.732363669,6.013807009
high,1.269662587,10.88278458,19.81365456,24.43438721,24.43011804,23.9166719,16.89643388,12.13366134,21.07648282,23.16483858,23.16506758,22.647404,15.62764171,8.996847807,35.17035999,35.27522962,34.6364384,27.70718319,44.16518272,44.24051667,43.63229407,36.68610069,14.01084636,15.41941877,14.83858644,7.600000024,2.571770167,2.279487914,7.592704513,0.580973937,7.118792728
high,2.119360884,3.316342984,6.445485219,37.78499616,18.76394955,35.23767791,36.03359883,5.150097435,7.157571341,39.66808462,20.63978294,37.11580295,38.05895212,4.486014457,34.52695014,15.49816726,31.97611248,32.9499447,34.05116397,15.38809915,31.50285176,33.37155743,17.75581729,34.22006366,36.77446686,6.467466787,16.47799923,19.02892908,18.00069282,2.556174348,6.299186749
high,3.648603003,0.309655175,2.223656166,31.66033378,13.35639431,29.58763122,30.14394635,3.512398193,1.498742303,35.0677154,16.63973384,32.99012241,33.74554753,2.143250131,31.89902567,13.61801375,29.82743459,30.33542465,33.5775867,15.16154999,31.50038069,32.25323913,18.92952709,35.31992594,37.39798761,6.476941035,16.39161178,18.47009096,18.03884353,2.078758141,6.285913776
high,1.726771517,4.254437321,7.870034306,15.74515675,14.91544374,15.11699688,12.40626421,5.712956164,9.397960375,14.13874846,13.28282399,13.51641921,10.69402613,3.695377845,19.83816758,18.96371783,19.21928111,16.19315983,23.53132509,22.65902088,22.91136536,19.86427585,1.245059753,1.85156302,1.689035604,4.653855161,0.774309843,1.051453807,3.602744817,0.63906725,4.256546329
high,1.312626093,11.0179656,17.68567497,23.08306975,24.08288639,22.67332621,15.95624703,12.22350418,18.86397166,21.7977018,22.84240254,21.38565572,14.69844152,6.693559371,33.89749523,35.05818271,33.47349475,26.89853084,40.37933592,41.65290148,39.94796615,33.48023234,14.51388325,17.01416552,16.56260647,7.283151986,3.367688834,3.053470453,8.175120458,0.453379433,6.916905176
high,2.045902133,9.072514586,18.81026989,31.15976619,32.1957774,30.88287233,25.82440064,11.00529732,20.58512767,29.27224517,30.25310338,28.98713825,24.15790944,10.0034956,40.23141229,41.25558791,39.95529226,34.71839282,49.80721327,50.65384836,49.50949755,44.61978792,4.886724531,6.527670597,6.384321824,7.864534022,2.327080126,2.468836195,10.15788416,0.412864525,7.874010372
high,4.285141161,8.027219409,18.75247197,27.24854725,28.11538917,25.9063553,18.24768521,12.27461536,22.59700014,23.37590192,24.01798081,22.05142251,14.28987567,11.48718697,34.24620807,35.52990365,32.89262521,25.54207764,41.2452836,43.33173418,39.94174925,33.60172147,9.841140913,13.85890329,12.82020434,9.103864254,4.27956658,3.673567654,9.992562281,1.353628658,7.800089342
high,5.545055114,8.117018474,20.87784483,33.80798289,34.3392416,32.58166921,28.51431996,11.77230813,23.25602176,29.46716478,29.46906178,28.20879298,24.78065799,12.91629512,41.2213884,41.17785612,39.96709752,36.29999162,52.09674721,51.09489326,50.82224548,47.95101178,7.68028762,11.1086021,10.38140018,6.694720211,5.066397609,5.211692625,10.64922214,1.274542926,5.956654193
high,5.709476629,4.287791952,9.843512189,19.508121,20.65595053,18.66859326,14.2216973,9.76067217,14.02310612,13.999649,15.01495893,13.17998688,8.545763488,6.378641563,23.02713726,24.36554309,22.17382993,18.05886012,25.09566678,26.80965038,24.25558834,21.11919166,3.227350148,6.01704266,5.353543812,5.773271907,2.789871445,2.157486499,6.486103087,0.855576437,5.059166647
high,3.732886856,12.89790842,27.58926801,38.07942498,38.7760788,37.08657323,31.26518147,16.08451895,29.99917925,34.99795402,35.41383309,33.9881358,28.7475375,15.68583642,50.96830238,51.49669451,49.97145113,44.02206288,64.63692416,64.26255839,63.6063837,58.72772533,11.27671574,15.42658869,14.95959584,9.731400983,5.064122409,5.183989915,13.89559376,1.038308079,9.216387623
high,1.639624768,2.981885843,4.110307023,38.29481731,21.86533186,35.99035086,35.17293522,4.177094416,3.498312098,39.40003493,22.99833277,37.08360174,36.43491174,4.164790222,35.32383058,18.89846886,33.01667988,32.26983618,37.38344728,21.17718682,35.04983732,34.85141331,18.78452952,32.90379022,35.21052968,5.691993987,14.13761154,16.43232665,13.73794864,2.336325815,5.069964652
high,1.131878137,3.578975264,6.06895366,20.01954915,10.13688004,18.67574056,19.67096977,4.331323383,5.895648323,20.93515788,11.06283366,19.58663387,20.66198157,4.61507787,16.64826635,6.819601966,15.29663609,16.49865825,18.49821032,9.572514883,17.17325112,18.93402696,9.088329387,17.62440991,18.9698246,2.489529296,8.539707241,9.882670658,9.696266049,1.353296882,2.730222946
high,2.743078699,2.953553558,6.593319697,34.32645107,15.34433039,31.87998967,32.75423262,5.253221394,7.902589089,37.05625174,18.08088443,34.60871487,35.48627413,4.143746088,32.10255557,13.26382766,29.65233665,30.96510977,32.10606122,14.12961188,29.68296514,31.83116197,16.91574145,33.40647153,35.85602937,6.354911576,16.54955111,18.99173355,17.79054068,2.450298782,6.154648233
high,1.564413583,2.924420334,8.058022034,17.09062094,15.06882272,16.42237568,12.97582491,4.467319845,9.437564941,15.61759144,13.54734713,14.95101657,11.44852914,5.373886535,19.66301087,17.76974674,18.99379396,15.69992251,23.12987684,21.62732976,22.47677666,19.67885605,2.091304346,3.815762822,4.01864741,4.496197465,2.152737224,2.622182315,2.107263345,0.669362722,3.893380287
